Transfer Date by Week,Transfer Year,RIN Year,Fuel (D Code),QAP Service Type,RIN Price
"11/9/2020","2020","2019","D6","Unverified","$0.30"
"11/9/2020","2020","2020","D6","Unverified","$0.50"
"11/16/2020","2020","2019","D6","Unverified","$0.48"
"11/16/2020","2020","2020","D6","Unverified","$0.53"
"11/23/2020","2020","2019","D6","Unverified","$0.60"
"11/23/2020","2020","2020","D6","Unverified","$0.59"
"11/30/2020","2020","2019","D6","Q-RIN","$0.48"
"11/30/2020","2020","2019","D6","Unverified","$0.49"
"11/30/2020","2020","2020","D6","Unverified","$0.57"
"12/7/2020","2020","2019","D6","Q-RIN","$0.67"
"12/7/2020","2020","2019","D6","Unverified","$0.48"
"12/7/2020","2020","2020","D6","Unverified","$0.58"
"12/14/2020","2020","2019","D6","Unverified","$0.62"
"12/14/2020","2020","2020","D6","Q-RIN","$0.71"
"12/14/2020","2020","2020","D6","Unverified","$0.56"
"12/21/2020","2020","2019","D6","Unverified","$0.42"
"12/21/2020","2020","2020","D6","Unverified","$0.62"
"12/28/2020","2020","2019","D6","Unverified","$0.43"
"12/28/2020","2020","2020","D6","Unverified","$0.54"
"12/28/2020","2021","2020","D6","Unverified","$0.71"
"1/4/2021","2021","2019","D6","Q-RIN","$0.43"
"1/4/2021","2021","2019","D6","Unverified","$0.69"
"1/4/2021","2021","2020","D6","Unverified","$0.74"
"1/4/2021","2021","2021","D6","Unverified","$0.74"
"1/11/2021","2021","2019","D6","Unverified","$0.61"
"1/11/2021","2021","2020","D6","Q-RIN","$0.64"
"1/11/2021","2021","2020","D6","Unverified","$0.74"
"1/11/2021","2021","2021","D6","Unverified","$0.72"
"1/18/2021","2021","2019","D6","Unverified","$0.77"
"1/18/2021","2021","2020","D6","Q-RIN","$0.76"
"1/18/2021","2021","2020","D6","Unverified","$0.76"
"1/18/2021","2021","2021","D6","Unverified","$0.79"
"1/25/2021","2021","2019","D6","Q-RIN","$0.68"
"1/25/2021","2021","2019","D6","Unverified","$0.61"
"1/25/2021","2021","2020","D6","Q-RIN","$0.94"
"1/25/2021","2021","2020","D6","Unverified","$0.75"
"1/25/2021","2021","2021","D6","Unverified","$0.80"
"2/1/2021","2021","2019","D6","Unverified","$0.52"
"2/1/2021","2021","2020","D6","Unverified","$0.89"
"2/1/2021","2021","2021","D6","Unverified","$0.81"
"2/8/2021","2021","2019","D6","Unverified","$0.74"
"2/8/2021","2021","2020","D6","Unverified","$0.83"
"2/8/2021","2021","2021","D6","Unverified","$0.84"
"2/15/2021","2021","2019","D6","Q-RIN","$0.45"
"2/15/2021","2021","2019","D6","Unverified","$0.45"
"2/15/2021","2021","2020","D6","Unverified","$0.73"
"2/15/2021","2021","2021","D6","Unverified","$0.84"
"2/22/2021","2021","2019","D6","Unverified","$0.88"
"2/22/2021","2021","2020","D6","Unverified","$0.79"
"2/22/2021","2021","2021","D6","Unverified","$0.93"
"3/1/2021","2021","2019","D6","Q-RIN","$0.94"
"3/1/2021","2021","2019","D6","Unverified","$0.94"
"3/1/2021","2021","2020","D6","Q-RIN","$1.01"
"3/1/2021","2021","2020","D6","Unverified","$1.02"
"3/1/2021","2021","2021","D6","Unverified","$0.98"
"3/8/2021","2021","2019","D6","Q-RIN","$0.99"
"3/8/2021","2021","2019","D6","Unverified","$0.95"
"3/8/2021","2021","2020","D6","Unverified","$0.91"
"3/8/2021","2021","2021","D6","Unverified","$1.00"
"3/15/2021","2021","2019","D6","Q-RIN","$0.82"
"3/15/2021","2021","2019","D6","Unverified","$0.91"
"3/15/2021","2021","2020","D6","Unverified","$1.02"
"3/15/2021","2021","2021","D6","Unverified","$0.99"
"3/22/2021","2021","2019","D6","Q-RIN","$1.01"
"3/22/2021","2021","2019","D6","Unverified","$1.00"
"3/22/2021","2021","2020","D6","Q-RIN","$1.28"
"3/22/2021","2021","2020","D6","Unverified","$1.00"
"3/22/2021","2021","2021","D6","Q-RIN","$1.58"
"3/22/2021","2021","2021","D6","Unverified","$0.99"
"3/29/2021","2021","2019","D6","Q-RIN","$1.33"
"3/29/2021","2021","2019","D6","Unverified","$1.33"
"3/29/2021","2021","2020","D6","Q-RIN","$1.20"
"3/29/2021","2021","2020","D6","Unverified","$1.09"
"3/29/2021","2021","2021","D6","Unverified","$1.08"
"4/5/2021","2021","2018","D6","Unverified","$0.99"
"4/5/2021","2021","2020","D6","Unverified","$1.02"
"4/5/2021","2021","2021","D6","Unverified","$1.15"
"4/12/2021","2021","2020","D6","Unverified","$1.08"
"4/12/2021","2021","2021","D6","Unverified","$1.17"
"4/19/2021","2021","2020","D6","Unverified","$1.19"
"4/19/2021","2021","2021","D6","Unverified","$1.24"
"4/26/2021","2021","2019","D6","Q-RIN","$1.25"
"4/26/2021","2021","2019","D6","Unverified","$1.25"
"4/26/2021","2021","2020","D6","Unverified","$1.28"
"4/26/2021","2021","2021","D6","Unverified","$1.22"
"5/3/2021","2021","2019","D6","Q-RIN","$1.30"
"5/3/2021","2021","2019","D6","Unverified","$1.30"
"5/3/2021","2021","2020","D6","Unverified","$1.21"
"5/3/2021","2021","2021","D6","Unverified","$1.31"
"5/10/2021","2021","2020","D6","Unverified","$1.26"
"5/10/2021","2021","2021","D6","Unverified","$1.31"
"5/17/2021","2021","2020","D6","Unverified","$1.58"
"5/17/2021","2021","2021","D6","Unverified","$1.40"
"5/24/2021","2021","2019","D6","Unverified","$1.73"
"5/24/2021","2021","2020","D6","Unverified","$1.78"
"5/24/2021","2021","2021","D6","Unverified","$1.43"
"5/31/2021","2021","2020","D6","Unverified","$1.39"
"5/31/2021","2021","2021","D6","Unverified","$1.31"
"6/7/2021","2021","2020","D6","Unverified","$1.44"
"6/7/2021","2021","2021","D6","Unverified","$1.44"
"6/14/2021","2021","2020","D6","Unverified","$1.72"
"6/14/2021","2021","2021","D6","Unverified","$1.37"
"6/21/2021","2021","2020","D6","Unverified","$1.54"
"6/21/2021","2021","2021","D6","Unverified","$1.49"
"6/28/2021","2021","2019","D6","Unverified","$1.36"
"6/28/2021","2021","2020","D6","Q-RIN","$1.36"
"6/28/2021","2021","2020","D6","Unverified","$1.47"
"6/28/2021","2021","2021","D6","Unverified","$1.29"
"7/5/2021","2021","2020","D6","Unverified","$1.92"
"7/5/2021","2021","2021","D6","Unverified","$1.35"
"7/12/2021","2021","2019","D6","Unverified","$1.39"
"7/12/2021","2021","2020","D6","Unverified","$1.48"
"7/12/2021","2021","2021","D6","Unverified","$1.56"
"7/19/2021","2021","2020","D6","Unverified","$1.47"
"7/19/2021","2021","2021","D6","Unverified","$1.50"
"7/26/2021","2021","2019","D6","Unverified","$1.53"
"7/26/2021","2021","2020","D6","Unverified","$1.43"
"7/26/2021","2021","2021","D6","Unverified","$1.48"
"8/2/2021","2021","2020","D6","Unverified","$1.57"
"8/2/2021","2021","2021","D6","Unverified","$1.51"
"8/9/2021","2021","2020","D6","Unverified","$1.48"
"8/9/2021","2021","2021","D6","Unverified","$1.41"
"8/16/2021","2021","2020","D6","Unverified","$1.67"
"8/16/2021","2021","2021","D6","Unverified","$1.59"
"8/23/2021","2021","2021","D6","Unverified","$1.50"
"8/30/2021","2021","2020","D6","Unverified","$1.51"
"8/30/2021","2021","2021","D6","Unverified","$1.46"
"9/6/2021","2021","2020","D6","Q-RIN","$1.37"
"9/6/2021","2021","2020","D6","Unverified","$1.50"
"9/6/2021","2021","2021","D6","Unverified","$1.42"
"9/13/2021","2021","2020","D6","Unverified","$1.37"
"9/13/2021","2021","2021","D6","Unverified","$1.41"
"9/20/2021","2021","2019","D6","Unverified","$1.26"
"9/20/2021","2021","2020","D6","Unverified","$1.49"
"9/20/2021","2021","2021","D6","Unverified","$1.34"
"9/27/2021","2021","2020","D6","Q-RIN","$1.17"
"9/27/2021","2021","2020","D6","Unverified","$1.43"
"9/27/2021","2021","2021","D6","Unverified","$1.41"
"10/4/2021","2021","2020","D6","Unverified","$1.42"
"10/4/2021","2021","2021","D6","Unverified","$1.41"
"10/11/2021","2021","2020","D6","Unverified","$1.18"
"10/11/2021","2021","2021","D6","Unverified","$1.37"
"10/18/2021","2021","2019","D6","Unverified","$0.93"
"10/18/2021","2021","2020","D6","Unverified","$1.12"
"10/18/2021","2021","2021","D6","Unverified","$1.45"
"10/25/2021","2021","2018","D6","Unverified","$1.14"
"10/25/2021","2021","2019","D6","Unverified","$1.00"
"10/25/2021","2021","2020","D6","Q-RIN","$1.20"
"10/25/2021","2021","2020","D6","Unverified","$1.18"
"10/25/2021","2021","2021","D6","Unverified","$1.38"
"11/1/2021","2021","2019","D6","Q-RIN","$1.10"
"11/1/2021","2021","2019","D6","Unverified","$1.10"
"11/1/2021","2021","2020","D6","Q-RIN","$1.10"
"11/1/2021","2021","2020","D6","Unverified","$1.10"
"11/1/2021","2021","2021","D6","Unverified","$1.33"
"11/8/2021","2021","2020","D6","Unverified","$1.12"
"11/8/2021","2021","2021","D6","Unverified","$1.32"
"11/15/2021","2021","2020","D6","Q-RIN","$0.86"
"11/15/2021","2021","2020","D6","Unverified","$1.06"
"11/15/2021","2021","2021","D6","Unverified","$1.28"
"11/22/2021","2021","2020","D6","Unverified","$1.08"
"11/22/2021","2021","2021","D6","Unverified","$1.29"
"11/29/2021","2021","2020","D6","Unverified","$1.38"
"11/29/2021","2021","2021","D6","Unverified","$1.28"
"12/6/2021","2021","2020","D6","Unverified","$1.26"
"12/6/2021","2021","2021","D6","Unverified","$1.32"
"12/13/2021","2021","2020","D6","Unverified","$1.11"
"12/13/2021","2021","2021","D6","Unverified","$1.25"
"12/20/2021","2021","2019","D6","Unverified","$0.99"
"12/20/2021","2021","2020","D6","Unverified","$0.96"
"12/20/2021","2021","2021","D6","Unverified","$1.15"
"12/27/2021","2021","2019","D6","Unverified","$1.10"
"12/27/2021","2021","2020","D6","Q-RIN","$0.90"
"12/27/2021","2021","2020","D6","Unverified","$1.23"
"12/27/2021","2021","2021","D6","Unverified","$1.20"
"12/27/2021","2022","2021","D6","Unverified","$1.01"
"12/27/2021","2022","2022","D6","Unverified","$1.11"
"1/3/2022","2022","2020","D6","Unverified","$1.03"
"1/3/2022","2022","2021","D6","Unverified","$1.23"
"1/3/2022","2022","2022","D6","Unverified","$1.24"
"1/10/2022","2022","2020","D6","Unverified","$1.15"
"1/10/2022","2022","2021","D6","Q-RIN","$0.90"
"1/10/2022","2022","2021","D6","Unverified","$1.08"
"1/10/2022","2022","2022","D6","Unverified","$1.23"
"1/17/2022","2022","2019","D6","Unverified","$1.19"
"1/17/2022","2022","2020","D6","Unverified","$1.01"
"1/17/2022","2022","2021","D6","Unverified","$1.09"
"1/17/2022","2022","2022","D6","Unverified","$1.15"
"1/24/2022","2022","2020","D6","Unverified","$1.52"
"1/24/2022","2022","2021","D6","Q-RIN","$1.09"
"1/24/2022","2022","2021","D6","Unverified","$1.18"
"1/24/2022","2022","2022","D6","Unverified","$1.05"
"1/31/2022","2022","2020","D6","Unverified","$1.00"
"1/31/2022","2022","2021","D6","Unverified","$1.15"
"1/31/2022","2022","2022","D6","Unverified","$1.07"
"2/7/2022","2022","2021","D6","Unverified","$1.11"
"2/7/2022","2022","2022","D6","Unverified","$1.14"
"2/14/2022","2022","2020","D6","Unverified","$1.24"
"2/14/2022","2022","2021","D6","Unverified","$1.14"
"2/14/2022","2022","2022","D6","Unverified","$1.11"
"2/21/2022","2022","2020","D6","Unverified","$1.13"
"2/21/2022","2022","2021","D6","Unverified","$1.15"
"2/21/2022","2022","2022","D6","Unverified","$1.12"
"2/28/2022","2022","2020","D6","Unverified","$1.08"
"2/28/2022","2022","2021","D6","Unverified","$1.13"
"2/28/2022","2022","2022","D6","Unverified","$1.19"
"3/7/2022","2022","2020","D6","Unverified","$1.15"
"3/7/2022","2022","2021","D6","Unverified","$1.12"
"3/7/2022","2022","2022","D6","Unverified","$1.16"
"3/14/2022","2022","2020","D6","Unverified","$1.15"
"3/14/2022","2022","2021","D6","Unverified","$1.12"
"3/14/2022","2022","2022","D6","Unverified","$1.14"
"3/21/2022","2022","2019","D6","Q-RIN","$1.13"
"3/21/2022","2022","2020","D6","Unverified","$1.16"
"3/21/2022","2022","2021","D6","Unverified","$1.08"
"3/21/2022","2022","2022","D6","Unverified","$1.15"
"3/28/2022","2022","2020","D6","Unverified","$1.09"
"3/28/2022","2022","2021","D6","Q-RIN","$1.14"
"3/28/2022","2022","2021","D6","Unverified","$1.11"
"3/28/2022","2022","2022","D6","Unverified","$1.14"
"4/4/2022","2022","2020","D6","Q-RIN","$1.14"
"4/4/2022","2022","2020","D6","Unverified","$1.16"
"4/4/2022","2022","2021","D6","Unverified","$1.14"
"4/4/2022","2022","2022","D6","Unverified","$1.14"
"4/11/2022","2022","2021","D6","Unverified","$1.15"
"4/11/2022","2022","2022","D6","Unverified","$1.17"
"4/18/2022","2022","2021","D6","Unverified","$1.16"
"4/18/2022","2022","2022","D6","Unverified","$1.21"
"4/25/2022","2022","2020","D6","Unverified","$1.22"
"4/25/2022","2022","2021","D6","Unverified","$1.29"
"4/25/2022","2022","2022","D6","Unverified","$1.22"
"5/2/2022","2022","2021","D6","Unverified","$1.28"
"5/2/2022","2022","2022","D6","Unverified","$1.28"
"5/9/2022","2022","2020","D6","Unverified","$1.55"
"5/9/2022","2022","2021","D6","Unverified","$1.18"
"5/9/2022","2022","2022","D6","Unverified","$1.30"
"5/16/2022","2022","2021","D6","Unverified","$1.25"
"5/16/2022","2022","2022","D6","Unverified","$1.22"
"5/23/2022","2022","2020","D6","Unverified","$1.64"
"5/23/2022","2022","2021","D6","Unverified","$1.15"
"5/23/2022","2022","2022","D6","Unverified","$1.34"
"5/30/2022","2022","2021","D6","Unverified","$1.28"
"5/30/2022","2022","2022","D6","Unverified","$1.36"
"6/6/2022","2022","2020","D6","Unverified","$1.65"
"6/6/2022","2022","2021","D6","Q-RIN","$1.67"
"6/6/2022","2022","2021","D6","Unverified","$1.24"
"6/6/2022","2022","2022","D6","Unverified","$1.35"
"6/13/2022","2022","2020","D6","Unverified","$1.55"
"6/13/2022","2022","2021","D6","Q-RIN","$1.54"
"6/13/2022","2022","2021","D6","Unverified","$1.19"
"6/13/2022","2022","2022","D6","Unverified","$1.29"
"6/20/2022","2022","2021","D6","Unverified","$1.11"
"6/20/2022","2022","2022","D6","Unverified","$1.35"
"6/27/2022","2022","2020","D6","Unverified","$1.40"
"6/27/2022","2022","2021","D6","Unverified","$1.21"
"6/27/2022","2022","2022","D6","Unverified","$1.28"
"7/4/2022","2022","2021","D6","Unverified","$1.23"
"7/4/2022","2022","2022","D6","Unverified","$1.40"
"7/11/2022","2022","2021","D6","Unverified","$1.24"
"7/11/2022","2022","2022","D6","Unverified","$1.42"
"7/18/2022","2022","2021","D6","Unverified","$1.42"
"7/18/2022","2022","2022","D6","Unverified","$1.42"
"7/25/2022","2022","2021","D6","Unverified","$1.35"
"7/25/2022","2022","2022","D6","Unverified","$1.45"
"8/1/2022","2022","2019","D6","Unverified","$1.00"
"8/1/2022","2022","2020","D6","Unverified","$1.52"
"8/1/2022","2022","2021","D6","Unverified","$1.47"
"8/1/2022","2022","2022","D6","Unverified","$1.43"
"8/8/2022","2022","2020","D6","Unverified","$1.45"
"8/8/2022","2022","2021","D6","Unverified","$1.27"
"8/8/2022","2022","2022","D6","Unverified","$1.51"
"8/15/2022","2022","2019","D6","Unverified","$1.54"
"8/15/2022","2022","2020","D6","Unverified","$1.51"
"8/15/2022","2022","2021","D6","Unverified","$1.31"
"8/15/2022","2022","2022","D6","Unverified","$1.49"
"8/22/2022","2022","2020","D6","Unverified","$1.50"
"8/22/2022","2022","2021","D6","Unverified","$1.23"
"8/22/2022","2022","2022","D6","Unverified","$1.54"
"8/29/2022","2022","2020","D6","Unverified","$1.65"
"8/29/2022","2022","2021","D6","Unverified","$1.33"
"8/29/2022","2022","2022","D6","Unverified","$1.56"
"9/5/2022","2022","2019","D6","Unverified","$1.61"
"9/5/2022","2022","2020","D6","Unverified","$1.46"
"9/5/2022","2022","2021","D6","Unverified","$1.41"
"9/5/2022","2022","2022","D6","Unverified","$1.53"
"9/12/2022","2022","2019","D6","Unverified","$1.64"
"9/12/2022","2022","2020","D6","Unverified","$1.65"
"9/12/2022","2022","2021","D6","Unverified","$1.56"
"9/12/2022","2022","2022","D6","Unverified","$1.52"
"9/19/2022","2022","2019","D6","Unverified","$1.63"
"9/19/2022","2022","2020","D6","Unverified","$1.60"
"9/19/2022","2022","2021","D6","Unverified","$1.61"
"9/19/2022","2022","2022","D6","Unverified","$1.55"
"9/26/2022","2022","2019","D6","Unverified","$1.60"
"9/26/2022","2022","2020","D6","Unverified","$1.62"
"9/26/2022","2022","2021","D6","Unverified","$1.40"
"9/26/2022","2022","2022","D6","Unverified","$1.53"
"10/3/2022","2022","2020","D6","Unverified","$1.61"
"10/3/2022","2022","2021","D6","Unverified","$1.60"
"10/3/2022","2022","2022","D6","Unverified","$1.56"
"10/10/2022","2022","2020","D6","Unverified","$1.60"
"10/10/2022","2022","2021","D6","Unverified","$1.56"
"10/10/2022","2022","2022","D6","Unverified","$1.58"
"10/17/2022","2022","2020","D6","Unverified","$1.62"
"10/17/2022","2022","2021","D6","Unverified","$1.58"
"10/17/2022","2022","2022","D6","Unverified","$1.59"
"10/24/2022","2022","2019","D6","Unverified","$1.59"
"10/24/2022","2022","2020","D6","Unverified","$1.32"
"10/24/2022","2022","2021","D6","Unverified","$1.61"
"10/24/2022","2022","2022","D6","Unverified","$1.61"
"10/31/2022","2022","2020","D6","Unverified","$1.68"
"10/31/2022","2022","2021","D6","Q-RIN","$1.66"
"10/31/2022","2022","2021","D6","Unverified","$1.65"
"10/31/2022","2022","2022","D6","Unverified","$1.60"
"11/7/2022","2022","2020","D6","Unverified","$1.72"
"11/7/2022","2022","2021","D6","Unverified","$1.73"
"11/7/2022","2022","2022","D6","Unverified","$1.61"
"11/14/2022","2022","2019","D6","Unverified","$1.72"
"11/14/2022","2022","2020","D6","Unverified","$1.76"
"11/14/2022","2022","2021","D6","Unverified","$1.57"
"11/14/2022","2022","2022","D6","Unverified","$1.63"
"11/21/2022","2022","2019","D6","Unverified","$1.78"
"11/21/2022","2022","2020","D6","Unverified","$1.68"
"11/21/2022","2022","2021","D6","Unverified","$1.61"
"11/21/2022","2022","2022","D6","Unverified","$1.69"
"11/28/2022","2022","2019","D6","Unverified","$1.80"
"11/28/2022","2022","2020","D6","Unverified","$1.82"
"11/28/2022","2022","2021","D6","Unverified","$1.73"
"11/28/2022","2022","2022","D6","Unverified","$1.68"
"12/5/2022","2022","2021","D6","Unverified","$1.69"
"12/5/2022","2022","2022","D6","Unverified","$1.65"
"12/12/2022","2022","2021","D6","Unverified","$1.66"
"12/12/2022","2022","2022","D6","Unverified","$1.64"
"12/19/2022","2022","2021","D6","Unverified","$1.68"
"12/19/2022","2022","2022","D6","Unverified","$1.60"
"12/26/2022","2022","2021","D6","Unverified","$1.61"
"12/26/2022","2022","2022","D6","Unverified","$1.63"
"12/26/2022","2023","2022","D6","Unverified","$1.54"
"12/26/2022","2023","2023","D6","Unverified","$1.65"
"1/2/2023","2023","2021","D6","Q-RIN","$1.69"
"1/2/2023","2023","2021","D6","Unverified","$1.64"
"1/2/2023","2023","2022","D6","Unverified","$1.65"
"1/2/2023","2023","2023","D6","Unverified","$1.70"
"1/9/2023","2023","2021","D6","Unverified","$1.73"
"1/9/2023","2023","2022","D6","Unverified","$1.65"
"1/9/2023","2023","2023","D6","Unverified","$1.68"
"1/16/2023","2023","2021","D6","Unverified","$1.72"
"1/16/2023","2023","2022","D6","Unverified","$1.66"
"1/16/2023","2023","2023","D6","Unverified","$1.64"
"1/23/2023","2023","2020","D6","Unverified","$0.84"
"1/23/2023","2023","2021","D6","Unverified","$1.68"
"1/23/2023","2023","2022","D6","Unverified","$1.67"
"1/23/2023","2023","2023","D6","Unverified","$1.66"
"1/30/2023","2023","2020","D6","Unverified","$1.25"
"1/30/2023","2023","2021","D6","Unverified","$1.67"
"1/30/2023","2023","2022","D6","Unverified","$1.64"
"1/30/2023","2023","2023","D6","Unverified","$1.65"
"2/6/2023","2023","2021","D6","Unverified","$1.65"
"2/6/2023","2023","2022","D6","Unverified","$1.63"
"2/6/2023","2023","2023","D6","Unverified","$1.64"
"2/13/2023","2023","2020","D6","Unverified","$1.65"
"2/13/2023","2023","2021","D6","Unverified","$1.53"
"2/13/2023","2023","2022","D6","Unverified","$1.64"
"2/13/2023","2023","2023","D6","Unverified","$1.65"
"2/20/2023","2023","2021","D6","Unverified","$1.61"
"2/20/2023","2023","2022","D6","Unverified","$1.64"
"2/20/2023","2023","2023","D6","Unverified","$1.63"
"2/27/2023","2023","2021","D6","Unverified","$1.64"
"2/27/2023","2023","2022","D6","Unverified","$1.66"
"2/27/2023","2023","2023","D6","Unverified","$1.62"
"3/6/2023","2023","2021","D6","Unverified","$1.64"
"3/6/2023","2023","2022","D6","Unverified","$1.64"
"3/6/2023","2023","2023","D6","Unverified","$1.62"
"3/13/2023","2023","2020","D6","Unverified","$1.55"
"3/13/2023","2023","2021","D6","Unverified","$1.45"
"3/13/2023","2023","2022","D6","Unverified","$1.63"
"3/13/2023","2023","2023","D6","Unverified","$1.60"
"3/20/2023","2023","2020","D6","Unverified","$1.51"
"3/20/2023","2023","2021","D6","Unverified","$1.66"
"3/20/2023","2023","2022","D6","Unverified","$1.63"
"3/20/2023","2023","2023","D6","Unverified","$1.60"
"3/27/2023","2023","2020","D6","Unverified","$1.52"
"3/27/2023","2023","2021","D6","Unverified","$1.55"
"3/27/2023","2023","2022","D6","Unverified","$1.61"
"3/27/2023","2023","2023","D6","Unverified","$1.59"
"4/3/2023","2023","2021","D6","Unverified","$1.59"
"4/3/2023","2023","2022","D6","Unverified","$1.61"
"4/3/2023","2023","2023","D6","Unverified","$1.60"
"4/10/2023","2023","2021","D6","Unverified","$1.59"
"4/10/2023","2023","2022","D6","Unverified","$1.62"
"4/10/2023","2023","2023","D6","Unverified","$1.58"
"4/17/2023","2023","2021","D6","Unverified","$1.11"
"4/17/2023","2023","2022","D6","Unverified","$1.61"
"4/17/2023","2023","2023","D6","Unverified","$1.58"
"4/24/2023","2023","2021","D6","Unverified","$1.53"
"4/24/2023","2023","2022","D6","Unverified","$1.58"
"4/24/2023","2023","2023","D6","Unverified","$1.58"
"5/1/2023","2023","2022","D6","Unverified","$1.60"
"5/1/2023","2023","2023","D6","Unverified","$1.56"
"5/8/2023","2023","2022","D6","Unverified","$1.56"
"5/8/2023","2023","2023","D6","Unverified","$1.58"
"5/15/2023","2023","2021","D6","Unverified","$1.52"
"5/15/2023","2023","2022","D6","Unverified","$1.58"
"5/15/2023","2023","2023","D6","Unverified","$1.56"
"5/22/2023","2023","2021","D6","Unverified","$1.56"
"5/22/2023","2023","2022","D6","Unverified","$1.58"
"5/22/2023","2023","2023","D6","Unverified","$1.56"
"5/29/2023","2023","2022","D6","Unverified","$1.62"
"5/29/2023","2023","2023","D6","Unverified","$1.52"
"6/5/2023","2023","2022","D6","Unverified","$1.52"
"6/5/2023","2023","2023","D6","Unverified","$1.55"
"6/12/2023","2023","2022","D6","Unverified","$1.58"
"6/12/2023","2023","2023","D6","Unverified","$1.57"
"6/19/2023","2023","2022","D6","Unverified","$1.57"
"6/19/2023","2023","2023","D6","Unverified","$1.56"
"6/26/2023","2023","2021","D6","Unverified","$1.42"
"6/26/2023","2023","2022","D6","Unverified","$1.50"
"6/26/2023","2023","2023","D6","Unverified","$1.52"
"7/3/2023","2023","2021","D6","Unverified","$1.55"
"7/3/2023","2023","2022","D6","Unverified","$1.48"
"7/3/2023","2023","2023","D6","Unverified","$1.52"
"7/10/2023","2023","2021","D6","Unverified","$1.60"
"7/10/2023","2023","2022","D6","Unverified","$1.56"
"7/10/2023","2023","2023","D6","Unverified","$1.50"
"7/17/2023","2023","2021","D6","Unverified","$1.58"
"7/17/2023","2023","2022","D6","Unverified","$1.53"
"7/17/2023","2023","2023","D6","Unverified","$1.52"
"7/24/2023","2023","2022","D6","Unverified","$1.57"
"7/24/2023","2023","2023","D6","Unverified","$1.54"
"7/31/2023","2023","2022","D6","Unverified","$1.56"
"7/31/2023","2023","2023","D6","Unverified","$1.53"
"8/7/2023","2023","2021","D6","Unverified","$1.48"
"8/7/2023","2023","2022","D6","Unverified","$1.55"
"8/7/2023","2023","2023","D6","Unverified","$1.53"
"8/14/2023","2023","2022","D6","Unverified","$1.55"
"8/14/2023","2023","2023","D6","Unverified","$1.51"
"8/21/2023","2023","2021","D6","Unverified","$1.51"
"8/21/2023","2023","2022","D6","Unverified","$1.54"
"8/21/2023","2023","2023","D6","Unverified","$1.49"
"8/28/2023","2023","2022","D6","Unverified","$1.55"
"8/28/2023","2023","2023","D6","Unverified","$1.51"
"9/4/2023","2023","2021","D6","Unverified","$1.45"
"9/4/2023","2023","2022","D6","Unverified","$1.46"
"9/4/2023","2023","2023","D6","Unverified","$1.47"
"9/11/2023","2023","2022","D6","Unverified","$1.46"
"9/11/2023","2023","2023","D6","Unverified","$1.49"
"9/18/2023","2023","2022","D6","Unverified","$1.43"
"9/18/2023","2023","2023","D6","Q-RIN","$1.50"
"9/18/2023","2023","2023","D6","Unverified","$1.43"
"9/25/2023","2023","2021","D6","Unverified","$1.44"
"9/25/2023","2023","2022","D6","Unverified","$1.31"
"9/25/2023","2023","2023","D6","Unverified","$1.40"
"10/2/2023","2023","2021","D6","Unverified","$0.92"
"10/2/2023","2023","2022","D6","Unverified","$1.32"
"10/2/2023","2023","2023","D6","Unverified","$1.45"
"10/9/2023","2023","2022","D6","Unverified","$0.95"
"10/9/2023","2023","2023","D6","Unverified","$1.32"
"10/16/2023","2023","2021","D6","Unverified","$0.99"
"10/16/2023","2023","2022","D6","Unverified","$1.01"
"10/16/2023","2023","2023","D6","Unverified","$1.29"
"10/23/2023","2023","2021","D6","Unverified","$0.54"
"10/23/2023","2023","2022","D6","Unverified","$0.94"
"10/23/2023","2023","2023","D6","Q-RIN","$1.72"
"10/23/2023","2023","2023","D6","Unverified","$1.27"
"10/30/2023","2023","2021","D6","Unverified","$0.76"
"10/30/2023","2023","2022","D6","Unverified","$1.28"
"10/30/2023","2023","2023","D6","Unverified","$1.25"
"11/6/2023","2023","2021","D6","Unverified","$0.79"
"11/6/2023","2023","2022","D6","Unverified","$1.42"
"11/6/2023","2023","2023","D6","Unverified","$1.28"
"11/13/2023","2023","2022","D6","Unverified","$0.84"
"11/13/2023","2023","2023","D6","Unverified","$1.11"
"11/20/2023","2023","2021","D6","Unverified","$1.90"
"11/20/2023","2023","2022","D6","Unverified","$0.86"
"11/20/2023","2023","2023","D6","Unverified","$1.12"
"11/27/2023","2023","2021","D6","Q-RIN","$0.76"
"11/27/2023","2023","2021","D6","Unverified","$0.81"
"11/27/2023","2023","2022","D6","Unverified","$0.83"
"11/27/2023","2023","2023","D6","Unverified","$1.21"
"12/4/2023","2023","2022","D6","Unverified","$0.84"
"12/4/2023","2023","2023","D6","Unverified","$1.21"
"12/11/2023","2023","2022","D6","Unverified","$0.83"
"12/11/2023","2023","2023","D6","Unverified","$1.17"
"12/18/2023","2023","2022","D6","Unverified","$0.83"
"12/18/2023","2023","2023","D6","Unverified","$1.07"
"12/25/2023","2023","2022","D6","Unverified","$0.80"
"12/25/2023","2023","2023","D6","Unverified","$1.07"
"1/1/2024","2024","2022","D6","Unverified","$0.94"
"1/1/2024","2024","2023","D6","Q-RIN","$1.45"
"1/1/2024","2024","2023","D6","Unverified","$1.01"
"1/1/2024","2024","2024","D6","Unverified","$0.82"
"1/8/2024","2024","2023","D6","Unverified","$0.95"
"1/8/2024","2024","2024","D6","Unverified","$0.83"
"1/15/2024","2024","2022","D6","Unverified","$0.78"
"1/15/2024","2024","2023","D6","Unverified","$0.92"
